"rt","rc","rs","rrs","disturb_year","iv_malla_modi_id"
0.949420109162418,1.09280969953047,1.03753550422196,0.0881153950595459,2005,148918
0.87789348981091,1.11698419622142,0.980593154084456,0.102699664273546,2005,149586
0.844006626451498,1.11380165238213,0.940055975163147,0.0960493487116489,2005,149587
0.876295491133112,1.08587902079013,0.951550889834429,0.0752553987013171,2005,149588
0.793648762607266,1.17689165859615,0.934038608567649,0.140389845960383,2005,149589
0.873724598550518,1.12165065317911,0.980013766662846,0.106289168112327,2005,149590
0.866531163783378,1.18691496434495,1.02849880536573,0.161967641582355,2005,149591
0.844884425112029,1.19440370320381,1.00913308613303,0.164248661021001,2005,149592
0.968981926275558,1.09925070700637,1.0651540675348,0.0961721412592461,2005,149593
0.924013455336452,1.08890227168776,1.00616035058592,0.082146895249466,2005,149594
0.892741807850321,1.11573522042521,0.996063477764683,0.103321669914362,2005,149596
0.923745030075511,1.101565703842,1.01756584422568,0.0938208141501665,2005,149597
0.903926025979042,1.1015415634323,0.995712087884097,0.0917860619050557,2005,149598
0.885543294588763,1.09221431022185,0.967203058670851,0.0816597640820876,2005,150264
0.896279944505518,1.08082433188491,0.968721172202023,0.0724412276965046,2005,150265
0.825951512931771,1.12488920961818,0.929103944564758,0.103152431632987,2005,150266
0.770817282039209,1.18920086648099,0.916656579699546,0.145839297660337,2005,150267
0.808188785078468,1.16617973896646,0.942493386418428,0.134304601339961,2005,150268
0.890226659971577,1.07205486853769,0.954371824924579,0.0641451649530025,2005,150269
0.920948852027462,1.06881477360814,0.984323738784406,0.0633748867569438,2005,150270
0.920791774943862,1.0715122970359,0.986639709861859,0.0658479349179968,2005,150271
0.87200680313892,1.16273893913092,1.01391626519669,0.141909462057773,2005,150272
0.844851790394718,1.15968572742699,0.979762563111891,0.134910772717172,2005,150276
0.863308401380124,1.12496902967362,0.971195214609684,0.10788681322956,2005,150277
0.838040985483176,1.16017899728518,0.972277550221758,0.134236564738581,2005,150943
0.857009543495418,1.16201206715635,0.995855431209828,0.138845887714411,2005,150944
0.847157276810676,1.12653867997241,0.954355440347323,0.107198163536647,2005,150945
0.791393942421692,1.13310703449068,0.896734043211332,0.10534010078964,2005,150946
0.800721721014624,1.11813653422051,0.895316210010372,0.094594488995748,2005,150947
0.874109923977259,1.0688713473465,0.934311052170518,0.0602011281932593,2005,150948
0.904958775846091,1.06283789737791,0.961824482533944,0.0568657066878532,2005,150949
0.940441771010697,1.03669118164835,0.974947690860547,0.0345059198498497,2005,150950
0.889170655800156,1.10079988598507,0.978798956526082,0.0896283007259262,2005,150951
0.805882211304777,1.02914446658616,0.829369218484528,0.0234870071797506,2005,151625
0.882846904864221,1.07102935933256,0.945554954905459,0.0627080500412384,2005,151627
0.90959339269063,1.05833497921315,0.962654504345654,0.0530611116550247,2005,151628
0.906063678695378,1.10159934491658,0.998119154903531,0.0920554762081534,2005,151629
0.858354910380382,1.13512870460425,0.974343297510782,0.115988387130399,2005,151630
0.871546451547806,1.12495869089744,0.980453755189533,0.108907303641727,2005,151631
0.798944623061724,1.09630856140467,0.875889830350796,0.0769452072890724,2005,152305
0.899208580029102,1.04191285516427,0.936896979006333,0.037688398977231,2005,152306
0.855943728925098,1.13458384093842,0.971139923590988,0.115196194665891,2005,152307
0.835193981511645,1.18421645557619,0.989050456504288,0.153856474992643,2005,152308
0.844690773793156,1.19637042889611,1.0105630633275,0.165872289534347,2005,152309
0.865305714571228,1.11365420024752,0.963651343530429,0.0983456289592008,2005,152310
0.870722146436141,1.10797296308492,0.964736596610512,0.0940144501743713,2005,152311
0.837426085374089,1.13831869568545,0.953257769236006,0.115831683861917,2005,152983
0.846884105173387,1.10178509497148,0.933084284248298,0.0862001790749106,2005,152984
0.789281661064489,1.2251455314415,0.966984900101885,0.177703239037395,2005,152985
0.816386996489395,1.20502937375872,0.98377031112438,0.167383314634985,2005,152986
0.835453712283217,1.15566633941894,0.96550573342831,0.130052021145093,2005,152987
0.850202022193754,1.16914908987344,0.994012920456384,0.14381089826263,2005,152988
0.866389691901479,1.16063424839169,1.00556154887438,0.139171856972901,2005,152989
0.834014091197236,1.17083944262714,0.976496593680557,0.142482502483321,2005,152990
0.83321045262832,1.11874675841756,0.932151492957562,0.0989410403292419,2005,152991
0.881113167194207,1.09934142249295,0.968644202600551,0.0875310354063435,2005,153662
0.888830905476854,1.09315333012971,0.971628464244228,0.082797558767374,2005,153663
0.83207057022085,1.17788249347144,0.980081357995937,0.148010787775087,2005,153664
0.803413918719633,1.22495326585203,0.98414450356659,0.180730584846957,2005,153665
0.851439169494228,1.14884300709631,0.97816993584133,0.126730766347103,2005,153666
0.822323081704078,1.19492219806585,0.982612104310124,0.160289022606046,2005,153667
0.836018990621463,1.18067214117624,0.987064331721039,0.151045341099577,2005,153668
0.824535011459824,1.1796335717708,0.972649180618425,0.148114169158602,2005,153669
0.892117107861335,1.06826128578309,0.95301416871304,0.0608970608517053,2005,154342
0.852634937098818,1.10740456345781,0.944211820306797,0.0915768832079791,2005,154343
0.831704412084923,1.14003668277367,0.948173539001517,0.116469126916595,2005,154344
0.838421719124387,1.13368822785431,0.950508832948692,0.112087113824305,2005,154345
0.801325326338165,1.1806177723354,0.946058921697304,0.144733595359139,2005,154346
0.719546404800186,1.24709027631109,0.897339324780917,0.177792919980732,2005,163120
0.777043128580402,1.20137928865162,0.93352352106555,0.156480392485148,2005,163121
0.841794132397191,1.11040159731543,0.934729549224597,0.0929354168274064,2005,163122
0.734309594227122,1.22737748187211,0.901275060677014,0.166965466449891,2005,163123
0.765669230736552,1.13130672241224,0.866206747876467,0.100537517139915,2005,163124
0.711279563395472,1.21614619628815,0.865019935520899,0.153740372125427,2005,163125
0.808730531326958,1.11654754436279,0.902986088804329,0.0942555574773706,2005,163799
0.808061857271223,1.05218426075821,0.850229967939829,0.0421681106686053,2005,163800
0.845446827653543,1.06946927032321,0.904179401867708,0.0587325742141654,2005,163801
0.814478804753601,1.10779883348477,0.902278669804108,0.0877998650505065,2005,163802
0.798177904137253,1.11817533225014,0.89250284315339,0.0943249390161368,2005,163803
0.81152493526803,1.11449482704255,0.904440342372259,0.0929154071042289,2005,163804
0.688253544662956,1.25336584870193,0.862633488128594,0.174379943465638,2005,163805
0.691608480871574,1.27006657879617,0.878388817166979,0.186780336295405,2005,163806
0.809832965647653,1.13753206608178,0.921210966594309,0.111378000946656,2005,164478
0.824479702571546,1.04053142771382,0.85789704203784,0.0334173394662935,2005,164479
0.852147169578748,1.06847295437968,0.910496203846089,0.0583490342673409,2005,164480
0.831513000643977,1.11082380292658,0.923664433558236,0.0921514329142593,2005,164481
0.826315939234363,1.13371900092303,0.936810081075555,0.110494141841192,2005,164482
0.826843866294159,1.11289134083648,0.920187379022526,0.0933435127283675,2005,164483
0.753575540466548,1.18529207142673,0.893207113336113,0.139631572869565,2005,164484
0.769014168397963,1.17348659655415,0.902427819175248,0.133413650777286,2005,164485
0.746845811577926,1.15021351638337,0.85903214713124,0.112186335553314,2005,164486
0.71769254602042,1.18318429968837,0.849162552454735,0.131470006434315,2005,164487
0.754248186150325,1.19912709774915,0.904439438440996,0.150191252290671,2005,164488
0.79725268996538,1.18979557033532,0.948567718958724,0.151315028993344,2005,164489
0.75525269141327,1.19456219701996,0.902196314359878,0.146943622946607,2005,164490
0.741312533307699,1.22563508079303,0.908578646653468,0.167266113345769,2005,164491
0.861326227209566,1.05673584949073,0.910194302398944,0.0488680751893775,2005,165158
0.857291277014225,1.06777396897717,0.915393309426988,0.0581020324127638,2005,165159
0.800068323511827,1.12093275677586,0.89682279148315,0.0967544679713223,2005,165160
0.800683474927173,1.12056267863884,0.897216019406247,0.0965325444790741,2005,165161
0.802968209780881,1.12163504616463,0.900637285046312,0.0976690752654304,2005,165162
0.806456225441691,1.12092553191489,0.903977373469306,0.0975211480276147,2005,165163
0.812749555970774,1.09469793827125,0.889715263252084,0.0769657072813093,2005,165164
0.750583730331421,1.15242683186712,0.864992830396845,0.114409100065423,2005,165165
0.732132020361606,1.16477494533234,0.852769033992743,0.120637013631136,2005,165166
0.738800385511931,1.17489906598969,0.868015882890788,0.129215497378857,2005,165167
0.761611812789721,1.16825088790553,0.889753676530934,0.128141863741214,2005,165168
0.70988986949739,1.21401791574964,0.861819019779007,0.151929150281617,2005,165169
0.721085916206738,1.19588255270718,0.862334066194509,0.141248149987772,2005,165170
0.742499097392892,1.15738078949667,0.859354191541147,0.116855094148255,2005,165171
0.786411787636084,1.12078169209748,0.881395934032176,0.0949841463960924,2005,165172
0.865044506069704,1.04591160502856,0.904760087764506,0.0397155816948018,2005,165838
0.861942477186543,1.06717736375317,0.919845500510813,0.0579030233242701,2005,165839
0.795458853505783,1.17352366934999,0.933489792583044,0.138030939077261,2005,165840
0.80798499336726,1.1584577664572,0.936016490747172,0.128031497379912,2005,165841
0.775687176245488,1.18995367483783,0.9230318058979,0.147344629652412,2005,165842
0.775459035068135,1.13949021984625,0.883627986351551,0.108168951283416,2005,165843
0.749193815060636,1.14993036564368,0.861520717690657,0.112326902630021,2005,165844
0.722877494227813,1.16478737613767,0.841998579770588,0.119121085542774,2005,165845
0.739279436054676,1.18461974192888,0.875765014752415,0.136485578697739,2005,165846
0.741274215804462,1.18175135537603,0.876001809232224,0.134727593427762,2005,165847
0.725145648704407,1.24032605291999,0.899417040249646,0.174271391545239,2005,165848
0.718606962802833,1.27268120690193,0.91455757670804,0.195950613905208,2005,165849
0.766767854721815,1.16051868804292,0.889848424795246,0.12308057007343,2005,165850
0.812262842806528,1.11011940514146,0.901708743874895,0.0894459010683665,2005,165851
0.747508716401672,1.27082114048703,0.949949879501572,0.2024411630999,2005,166521
0.773891481913652,1.26635396258827,0.980020544734664,0.206129062821011,2005,166522
0.810612736551811,1.20192091279768,0.974292400241776,0.163679663689965,2005,166523
0.758476001709295,1.19380627632279,0.905473411280774,0.146997409571479,2005,166524
0.704258701628908,1.26797237875829,0.892980581165631,0.188721879536723,2005,166525
0.709822575321112,1.28631463636918,0.913055167860813,0.203232592539701,2005,166526
0.726176292796258,1.29468984441707,0.940173071539752,0.213996778743494,2005,166527
0.714377506428806,1.37139550558104,0.979694101604652,0.265316595175846,2005,166528
0.769147992056514,1.16910163355315,0.899212173957398,0.130064181900885,2005,166529
0.801353138339389,1.09048889088858,0.873866695037803,0.0725135566984141,2005,166530
0.772318818327899,1.17024443685781,0.903801800628823,0.131482982300924,2005,166531
0.751467891989545,1.2825444923739,0.963791006067017,0.212323114077472,2005,167202
0.791278599216081,1.20367941507624,0.952445761466756,0.161167162250675,2005,167203
0.72958022901145,1.24066714070723,0.905166216644165,0.175585987632715,2005,167204
0.695119312500741,1.28604568080727,0.893955189487295,0.198835876986553,2005,167205
0.735928614731321,1.29116283924162,0.950203679675648,0.214275064944327,2005,167206
0.742728114732236,1.29640541156484,0.962876747260222,0.220148632527985,2005,167207
0.742533212353562,1.24254582298849,0.922631541440146,0.180098329086584,2005,167208
0.796201974833385,1.13812021179636,0.906173560230055,0.10997158539667,2005,167209
0.760989491290045,1.15934086629317,0.8822462160722,0.121256724782154,2005,167210
0.757255753995073,1.19066590978705,0.901638611272026,0.144382857276952,2005,167211
0.758251130921985,1.310225842088,0.993480226526434,0.235229095604449,2005,167882
0.705712562425162,1.36019849734404,0.959909166967516,0.254196604542353,2005,167883
0.676406612073674,1.45778358930617,0.986054458779185,0.30964784670551,2005,167884
0.768343988188467,1.35940708602527,1.04449226204832,0.276148273859854,2005,167885
0.794339105503109,1.28701733368121,1.02232819760333,0.227989092100217,2005,167886
0.804530057450415,1.21608482351633,0.978376792928169,0.173846735477755,2005,167887
0.771028967208494,1.21363771719393,0.935749835653308,0.164720868444814,2005,167888
0.778381447638044,1.16815875327761,0.90927310144728,0.130891653809236,2005,167889
0.775107630835281,1.14389695901553,0.88664326182221,0.111535630986928,2005,167890
0.70667712409845,1.37296976642049,0.970246326008154,0.263569201909703,2005,168562
0.770086891405981,1.30191078295756,1.00258442773571,0.232497536329732,2005,168563
0.764991946202395,1.38563731907909,1.06000138945298,0.295009443250587,2005,168564
0.754850243784418,1.3372634623074,1.00943365052673,0.254583406742315,2005,168565
0.858711643550325,1.13816621078932,0.977356577500339,0.118644933950014,2005,168566
0.753597348419909,1.26059296885738,0.9499795187677,0.196382170347791,2005,168567
0.814254257730937,1.13191306817487,0.921665035142676,0.107410777411738,2005,168568
0.80373579882142,1.13201657938138,0.909842249708187,0.106106450886766,2005,168569
0.844903902783431,1.23939736744335,1.0471716728524,0.202267770068965,2005,169245
0.736355309617736,1.31785949536019,0.970412836738624,0.234057527120888,2005,169246
0.707149119358681,1.3052653833294,0.923017266350757,0.215868146992075,2005,169247
0.760375866185259,1.20937246987969,0.919577639325375,0.159201773140116,2005,169248
0.723652322522847,1.26368409355961,0.914467929239591,0.190815606716744,2005,169249
0.749102938240857,1.32941365221714,0.995867673013369,0.246764734772512,2005,169924
0.7933095833542,1.29064851342822,1.02388383444446,0.23057425109026,2005,169925
0.755140764154755,1.262922790024,0.953684480727178,0.198543716572423,2005,169926
0.776324057450628,1.22357261192728,0.949888854676847,0.173564797226219,2005,169927
0.745982552021454,1.24862180443522,0.931450080182216,0.185467528160763,2005,169928
0.869645168794757,1.09187166919597,0.949540922060142,0.0798957532653847,2005,170573
0.899052504214195,1.20270756494917,1.08129724810491,0.18224474389071,2005,170603
0.86050405918138,1.23007382311255,1.05848351788111,0.197979458699727,2005,170604
0.819214159801631,1.18982073223487,0.974717991472354,0.155503831670723,2005,170605
0.75073719461729,1.30163477845032,0.977185641990093,0.226448447372804,2005,170606
0.780490511060985,1.26994603530806,0.99118083011746,0.210690319056475,2005,170607
0.881250608449459,1.06198789780392,0.935877481105668,0.0546268726562083,2005,171251
0.878193268225851,1.06722161537106,0.937226838323985,0.0590335700981341,2005,171252
0.83840822442527,1.15101361767913,0.965019283487662,0.126611059062392,2005,171253
0.875087980109958,1.17613989621118,1.02922588610218,0.154137905992218,2005,171282
0.799981668098301,1.27696569957122,1.0215491504473,0.221567482348996,2005,171283
0.791909356140169,1.24745576142147,0.987871888840621,0.195962532700452,2005,171284
0.765185299596065,1.2519871181556,0.958002138096304,0.192816838500238,2005,171285
0.751869673648945,1.29325697162282,0.972360697198272,0.220491023549327,2005,171286
0.826457154484766,1.1428783377963,0.944539978977413,0.118082824492647,2005,171929
0.842947760444568,1.14355394853679,0.963956239866632,0.121008479422064,2005,171930
0.884314941938609,1.04842787453184,0.927140434993442,0.0428254930548332,2005,171931
0.8917143020806,1.03421803044676,0.922227009219002,0.0305127071384021,2005,171932
0.905708615456455,1.16054626970604,1.05111675510861,0.145408139652156,2005,171961
0.899749890803272,1.20154065230389,1.08108607070612,0.18133617990285,2005,171962
0.822381280645262,1.23970867078936,1.01951320431079,0.197131923665527,2005,171963
0.834624045186052,1.24601913523815,1.03995753103169,0.205333485845639,2005,171964
0.874065271439332,1.10452578452581,0.965427629663294,0.0913623582239622,2005,172607
0.844529415354253,1.12780174746289,0.952461750420338,0.107932335066085,2005,172608
0.810537822142073,1.1209333312893,0.908558861109689,0.0980210389676153,2005,172609
0.874657448212537,1.01665025407729,0.889220716955867,0.0145632687433302,2005,172610
0.877002833202727,1.23537021096752,1.08342317507276,0.206420341870035,2005,172641
0.85169711931438,1.20504798604043,1.02633589834623,0.174638779031847,2005,172642
0.826840775752111,1.25845823853275,1.04054458620005,0.213703810447942,2005,172643
0.82961034856369,1.1837293159962,0.982034090448662,0.152423741884972,2005,173284
0.819668688754084,1.16882637031927,0.95805037834079,0.138381689586706,2005,173285
0.836086733704134,1.14621666218921,0.95833654520703,0.122249811502896,2005,173286
0.88063016175293,1.09087320300666,0.96065584521569,0.0800256834627606,2005,173287
0.886663403622137,1.08552752832911,0.962497532993814,0.0758341293716761,2005,173288
0.799769942429617,1.25394927615286,1.00287094039843,0.203100997968816,2005,173292
0.821368843410607,1.20495373286553,0.989711453927053,0.168342610516446,2005,173293
0.881207280492859,1.11522625291085,0.982745493461812,0.101538212968953,2005,173294
0.826445032889826,1.144913634388,0.946208186227796,0.119763153337971,2005,173963
0.876315314773616,1.05661629634917,0.925929042330153,0.0496137275565376,2005,173964
0.859435727881699,1.0927090271031,0.939113178071259,0.0796774501895596,2005,173965
0.820178422836556,1.15848600423526,0.950165223831903,0.129986800995347,2005,173966
0.852268549513745,1.10497453878448,0.94173504741947,0.0894664979057251,2005,173967
0.861709533446315,1.11754132665582,0.962996015199565,0.10128648175325,2005,173968
0.790482706539161,1.18280733439322,0.934988743005522,0.144506036466361,2005,173969
0.79289354315478,1.22222929789166,0.969097718552898,0.176204175398118,2005,173970
0.818742730782314,1.20244467239637,0.984492834692449,0.165750103910135,2005,173971
0.833576528396135,1.17361545820501,0.97829829932257,0.144721770926435,2005,173972
0.82069482742947,1.17050672593203,0.96062881544382,0.13993398801435,2005,173973
0.820547225142478,1.13877965666319,0.934422487323687,0.113875262181209,2005,173974
0.781965720505019,1.23287493063263,0.964065933424723,0.182100212919703,2005,174642
0.817370004961081,1.14297802926034,0.934235957446927,0.116865952485846,2005,174643
0.859202918015637,1.09921376716121,0.944447676267876,0.085244758252239,2005,174644
0.842740657830846,1.16877680076025,0.984975729930122,0.142235072099276,2005,174645
0.848401394311032,1.15558485958486,0.980399806116513,0.13199841180548,2005,174646
0.828680389857408,1.15194359271628,0.954593065505873,0.125912675648466,2005,174647
0.843854855757601,1.11906345289107,0.944327128622995,0.100472272865394,2005,174648
0.902407554045741,1.12550534833243,1.01566452845406,0.113256974408323,2005,174649
0.936228372116704,1.12995710634668,1.05789790223665,0.121669530119947,2005,174650
0.866914175985887,1.10716780532021,0.959819465627273,0.0929052896413863,2005,174651
0.857303852329978,1.11713765960728,0.957726419164216,0.100422566834238,2005,174652
0.778289576582914,1.20112562464189,0.934823553825429,0.156533977242514,2005,174653
0.793264998656156,1.15661927275456,0.917505585847332,0.124240587191176,2005,174654
0.778131350515204,1.23708471459337,0.962614399668253,0.184483049153049,2005,175321
0.888684376845936,1.07550951817914,0.955788505954903,0.0671041291089661,2005,175322
0.845435405379012,1.09028447280166,0.921765095241517,0.0763296898625053,2005,175323
0.853721619505647,1.14444049826722,0.977033595608539,0.123311976102891,2005,175324
0.859834054901607,1.12573876732767,0.967948529071288,0.108114474169681,2005,175325
0.870810210558592,1.08099697709401,0.941343205236433,0.0705329946778412,2005,175326
0.883080501032114,1.08373972687279,0.957029420995234,0.0739489199631199,2005,175327
0.895443923973672,1.1770132931243,1.05394940176439,0.158505477790723,2005,175328
0.894069897547381,1.15311293858927,1.03096356686507,0.136893669317688,2005,175329
0.850131360661481,1.21131950136449,1.02978069589078,0.179649335229303,2005,175330
0.827927189342623,1.27207973561767,1.05318940012964,0.22526221078702,2005,175331
0.736495575111147,1.34748102139406,0.992413809802977,0.25591823469183,2005,175332
0.796237285400009,1.2922808499216,1.02896219591599,0.232724910515983,2005,175333
0.779760018391498,1.25992687024737,0.982440599516034,0.202680581124536,2005,176000
0.84226012997358,1.20655361757106,1.01623200675549,0.173971876781915,2005,176001
0.846970000116238,1.15001839587932,0.974031080891586,0.127061080775348,2005,176002
0.869156013052773,1.18418315709088,1.02923991154136,0.160083898488584,2005,176003
0.78009245388279,1.24356404970359,0.970094931093691,0.190002477210901,2005,176004
0.774746154249271,1.2714159142582,0.985024590022862,0.210278435773591,2005,176005
0.878837490545768,1.15933404820389,1.01886622562777,0.140028735082005,2005,176006
0.914644660772004,1.09136255649037,0.998208935260397,0.083564274488393,2005,176007
0.925643402696469,1.13073425838326,1.04665670647535,0.121013303778884,2005,176008
0.735785193626537,1.34016532821523,0.986073805512414,0.250288611885877,2005,176009
0.744755354459308,1.30655308515773,0.973062406056551,0.228307051597243,2005,176010
0.765611370563095,1.23466006819089,0.945269786987149,0.179658416424054,2005,176679
0.87234799957363,1.18362073139242,1.03252917728405,0.160181177710424,2005,176680
0.857602353490596,1.17045340418345,1.0037835940788,0.146181240588207,2005,176681
0.796368809635369,1.23621977368684,0.984486869618692,0.188118059983322,2005,176682
0.763915876831399,1.31533760979758,1.00480728351783,0.240891406686434,2005,176683
0.867348005545642,1.1955047465771,1.03691865756399,0.169570652018351,2005,176686
0.822384441698973,1.24681798896903,1.02536371575853,0.202979274059556,2005,176687
0.781896610423766,1.19758990713987,0.93639148907038,0.154494878646614,2005,177358
0.808780527897304,1.21325529504832,0.981257258003377,0.172476730106073,2005,177359
0.816500981204601,1.16663702089396,0.952560272269535,0.136059291064934,2005,177360
0.744549624290214,1.29688077814758,0.965592096118981,0.221042471828766,2005,177361
0.76543800518919,1.21951420076911,0.933462517136599,0.168024511947408,2005,178038
0.751817951731683,1.21960621847521,0.916921849093258,0.165103897361575,2005,178039
0.780528185245966,1.28873635314849,1.0058950469835,0.22536686173753,2005,185494
0.78344961782718,1.27670696949459,1.00023558732783,0.21678596950065,2005,185495
0.850077217564186,1.22129229154072,1.03819275302552,0.188115535461334,2005,185496
0.807560777794907,1.22769421798711,0.991437697571983,0.183876919777076,2005,185497
0.779275272495682,1.25889388597533,0.981024876036574,0.201749603540892,2005,185498
0.784177236478144,1.39821284093975,1.09644668161639,0.312269445138247,2005,186172
0.831881386865512,1.2872808302252,1.07086496233313,0.238983575467614,2005,186173
0.815528899634326,1.29102416294527,1.05286751500808,0.237338615373757,2005,186174
0.80191684227176,1.30379700196296,1.04553677477752,0.243619932505763,2005,186175
