"y","a","nora","sa","iv_malla_modi_id","long","lat","pop"
2006,-0.00546164910207494,-1.36617755758204,-0.433697292929206,152991,-3.245747,37.1651615,1
2007,0.00229539977010526,0.564506804928936,0.181393342771655,152991,-3.245747,37.1651615,1
2008,9.01366122101344e-05,0.022273851399336,0.00711569107541792,152991,-3.245747,37.1651615,1
2009,-0.00790708561001113,-1.98861261260558,-0.631984445145263,152991,-3.245747,37.1651615,1
2010,0.00225380848721063,0.554328305403694,0.178100001034937,152991,-3.245747,37.1651615,1
2011,0.0218476366122106,5.15429608045071,1.91240498452952,152991,-3.245747,37.1651615,1
2012,-0.00723653005445568,-1.81726539691673,-0.577215869566191,152991,-3.245747,37.1651615,1
2013,-0.00448819672112308,-1.12027113246477,-0.355716705842676,152991,-3.245747,37.1651615,1
2014,-0.0068115300544557,-1.70892843159191,-0.5426697734712,152991,-3.245747,37.1651615,1
2015,-0.00945951616556762,-2.38726920913855,-0.760183176694111,152991,-3.245747,37.1651615,1
2016,-0.00264111338778975,-0.656561155713056,-0.20878308753217,152991,-3.245747,37.1651615,1
2000,-0.0128975954512626,-2.6410010914886,-0.866885452093876,153662,-3.2665713,37.1630782,1
2001,-0.00494079857626262,-0.99737385673054,-0.325600341152987,153662,-3.2665713,37.1630782,1
2002,0.00306295142373783,0.60961180567777,0.201437487929275,153662,-3.2665713,37.1630782,1
2003,0.016549489885276,3.21759910167248,1.12969103340145,153662,-3.2665713,37.1630782,1
2004,-0.00209329857626261,-0.420431161103885,-0.137574179101356,153662,-3.2665713,37.1630782,1
2005,-0.026417465242929,-5.54486933293845,-1.92665975278996,153662,-3.2665713,37.1630782,1
2006,-0.00730772165318538,-1.48141803642601,-0.483494967275368,153662,-3.2665713,37.1630782,1
2007,-0.00440283804994654,-0.887927696601126,-0.289950053177078,153662,-3.2665713,37.1630782,1
2008,0.00370670142373764,0.736902736591083,0.243918509797194,153662,-3.2665713,37.1630782,1
2009,-0.0235026735762626,-4.90658505114183,-1.67391817120019,153662,-3.2665713,37.1630782,1
2010,0.0146124706545067,2.85047025461334,0.988780719826393,153662,-3.2665713,37.1630782,1
2011,0.0404750049951663,7.55901305593417,3.56356636205126,153662,-3.2665713,37.1630782,1
2012,-0.00306947045126263,-0.617559962687272,-0.201867312114396,153662,-3.2665713,37.1630782,1
2013,0.00426399309040371,0.846866027565962,0.280760417597937,153662,-3.2665713,37.1630782,1
2014,0.0118165972570711,2.31622260360477,0.791238075645879,153662,-3.2665713,37.1630782,1
2015,-0.0095307985762626,-1.93979262115873,-0.633845507642515,153662,-3.2665713,37.1630782,1
2016,-0.000324548576262573,-0.0649806793084611,-0.0213173850866878,153662,-3.2665713,37.1630782,1
2000,-0.017581691830916,-3.50866007180713,-1.08606608520524,153663,-3.2639571,37.1630782,1
2001,-0.0073493741225823,-1.44070711128213,-0.440729640859674,153663,-3.2639571,37.1630782,1
2002,-0.00205395745591602,-0.398985406145906,-0.122486188619658,153663,-3.2639571,37.1630782,1
2003,0.0255859463902375,4.74531520755624,1.65024299952586,153663,-3.2639571,37.1630782,1
2004,-0.00759145745591572,-1.48878641089184,-0.455432858198785,153663,-3.2639571,37.1630782,1
2005,-0.0257872907892496,-5.2216430383777,-1.66547915616418,153663,-3.2639571,37.1630782,1
2006,-0.00752318822514664,-1.4752236270891,-0.451284618193235,153663,-3.2639571,37.1630782,1
2007,-0.00497533903486325,-0.971333383946304,-0.297382665616941,153663,-3.2639571,37.1630782,1
2008,0.00462729254408428,0.888684129437488,0.276475914148179,153663,-3.2639571,37.1630782,1
2009,-0.0208820824559159,-4.1916566635581,-1.31000138077903,153663,-3.2639571,37.1630782,1
2010,0.0189330617748534,3.55008381686646,1.17651424955627,153663,-3.2639571,37.1630782,1
2011,0.0365536318297985,6.65991113975743,2.60023413573018,153663,-3.2639571,37.1630782,1
2012,-0.000588332455915941,-0.113998402776563,-0.0350696090247819,153663,-3.2639571,37.1630782,1
2013,0.00513145921075037,0.984669455706358,0.306768434455191,153663,-3.2639571,37.1630782,1
2014,0.022786667544084,4.24559372129174,1.44439125001719,153663,-3.2639571,37.1630782,1
2015,-0.0149438880114714,-2.96846342281332,-0.913784514309603,153663,-3.2639571,37.1630782,1
2016,-0.00434145745591547,-0.846656452850639,-0.25932311985499,153663,-3.2639571,37.1630782,1
2000,-0.0200620093886917,-4.20989334352981,-1.01047096617135,153664,-3.2613429,37.1630782,1
2001,0.00625132394464223,1.25086017488381,0.306133100077957,153664,-3.2613429,37.1630782,1
2002,-0.0206901343886914,-4.34675697958815,-1.04423752880373,153664,-3.2613429,37.1630782,1
2003,0.0203836636882313,3.97938332505772,1.02773652687179,153664,-3.2613429,37.1630782,1
2004,0.000193893389086819,0.0392165527689675,0.00946737007452901,153664,-3.2613429,37.1630782,1
2005,-0.0441241621664697,-9.69095044918996,-2.55914247881082,153664,-3.2613429,37.1630782,1
2006,-0.01579854785023,-3.28926558294049,-0.786222118164773,153664,-3.2613429,37.1630782,1
2007,0.000471323944642249,0.0952820179630766,0.0230139863289782,153664,-3.2613429,37.1630782,1
2008,-0.000473120499802304,-0.0958066071783299,-0.0231017121452839,153664,-3.2613429,37.1630782,1
2009,0.0189043367651551,3.70001150144593,0.948761828077956,153664,-3.2613429,37.1630782,1
2010,0.0241432790728472,4.68302290036277,1.23387994376794,153664,-3.2613429,37.1630782,1
2011,0.0403656691827374,7.61813461777504,2.26643329819585,153664,-3.2613429,37.1630782,1
2012,-0.0128143531386914,-2.65340835353531,-0.633523141845831,153664,-3.2613429,37.1630782,1
2013,0.0124067406113085,2.45584048890939,0.612888415123593,153664,-3.2613429,37.1630782,1
2014,0.0186223656113086,3.64659902006489,0.933829894758139,153664,-3.2613429,37.1630782,1
