"iv_malla_modi_id","year","ndvi","seasonF","season","long","lat","pop"
144836,2016,11.9296,"annual",0,-3.2651274,37.1901615,1
144837,2000,10.2094,"annual",0,-3.2625122,37.1901615,1
144837,2001,12.7817,"annual",0,-3.2625122,37.1901615,1
144837,2002,13.051,"annual",0,-3.2625122,37.1901615,1
144837,2003,10.3405,"annual",0,-3.2625122,37.1901615,1
144837,2004,13.3638,"annual",0,-3.2625122,37.1901615,1
144837,2005,11.8949,"annual",0,-3.2625122,37.1901615,1
144837,2006,10.8887,"annual",0,-3.2625122,37.1901615,1
144837,2007,11.9482,"annual",0,-3.2625122,37.1901615,1
144837,2008,10.5826,"annual",0,-3.2625122,37.1901615,1
144837,2009,10.1775,"annual",0,-3.2625122,37.1901615,1
144837,2010,10.4753,"annual",0,-3.2625122,37.1901615,1
144837,2011,11.652,"annual",0,-3.2625122,37.1901615,1
144837,2012,10.9187,"annual",0,-3.2625122,37.1901615,1
144837,2013,10.3537,"annual",0,-3.2625122,37.1901615,1
144837,2014,11.7732,"annual",0,-3.2625122,37.1901615,1
144837,2015,12.1313,"annual",0,-3.2625122,37.1901615,1
144837,2016,12.5886,"annual",0,-3.2625122,37.1901615,1
144838,2000,10.0629,"annual",0,-3.2598971,37.1901615,1
144838,2001,12.7135,"annual",0,-3.2598971,37.1901615,1
144838,2002,12.7025,"annual",0,-3.2598971,37.1901615,1
144838,2003,10.1645,"annual",0,-3.2598971,37.1901615,1
144838,2004,13.19,"annual",0,-3.2598971,37.1901615,1
144838,2005,11.5114,"annual",0,-3.2598971,37.1901615,1
144838,2006,10.6994,"annual",0,-3.2598971,37.1901615,1
144838,2007,11.7009,"annual",0,-3.2598971,37.1901615,1
144838,2008,10.1984,"annual",0,-3.2598971,37.1901615,1
144838,2009,9.8989,"annual",0,-3.2598971,37.1901615,1
144838,2010,10.3961,"annual",0,-3.2598971,37.1901615,1
144838,2011,11.7015,"annual",0,-3.2598971,37.1901615,1
144838,2012,10.78,"annual",0,-3.2598971,37.1901615,1
144838,2013,10.2739,"annual",0,-3.2598971,37.1901615,1
144838,2014,11.624,"annual",0,-3.2598971,37.1901615,1
144838,2015,11.9825,"annual",0,-3.2598971,37.1901615,1
144838,2016,12.2422,"annual",0,-3.2598971,37.1901615,1
144839,2000,9.6875,"annual",0,-3.2572819,37.1901615,1
144839,2001,10.5702,"annual",0,-3.2572819,37.1901615,1
144839,2002,12.1394,"annual",0,-3.2572819,37.1901615,1
144839,2003,8.8335,"annual",0,-3.2572819,37.1901615,1
144839,2004,13.0445,"annual",0,-3.2572819,37.1901615,1
144839,2005,10.6214,"annual",0,-3.2572819,37.1901615,1
144839,2006,9.7945,"annual",0,-3.2572819,37.1901615,1
144839,2007,10.1035,"annual",0,-3.2572819,37.1901615,1
144839,2008,9.5675,"annual",0,-3.2572819,37.1901615,1
144839,2009,9.2488,"annual",0,-3.2572819,37.1901615,1
144839,2010,10.9094,"annual",0,-3.2572819,37.1901615,1
144839,2011,11.2056,"annual",0,-3.2572819,37.1901615,1
144839,2012,10.107,"annual",0,-3.2572819,37.1901615,1
144839,2013,10.9848,"annual",0,-3.2572819,37.1901615,1
144839,2014,11.6484,"annual",0,-3.2572819,37.1901615,1
144839,2015,10.9386,"annual",0,-3.2572819,37.1901615,1
144839,2016,12.347,"annual",0,-3.2572819,37.1901615,1
144840,2000,9.6726,"annual",0,-3.2546667,37.1901615,1
144840,2001,10.5857,"annual",0,-3.2546667,37.1901615,1
144840,2002,12.0242,"annual",0,-3.2546667,37.1901615,1
144840,2003,8.8019,"annual",0,-3.2546667,37.1901615,1
144840,2004,13.0226,"annual",0,-3.2546667,37.1901615,1
144840,2005,10.1485,"annual",0,-3.2546667,37.1901615,1
144840,2006,9.5093,"annual",0,-3.2546667,37.1901615,1
144840,2007,9.7718,"annual",0,-3.2546667,37.1901615,1
144840,2008,9.5022,"annual",0,-3.2546667,37.1901615,1
144840,2009,9.0159,"annual",0,-3.2546667,37.1901615,1
144840,2010,11.0236,"annual",0,-3.2546667,37.1901615,1
144840,2011,11.2377,"annual",0,-3.2546667,37.1901615,1
144840,2012,10.047,"annual",0,-3.2546667,37.1901615,1
144840,2013,10.6978,"annual",0,-3.2546667,37.1901615,1
144840,2014,11.2397,"annual",0,-3.2546667,37.1901615,1
144840,2015,10.8463,"annual",0,-3.2546667,37.1901615,1
144840,2016,12.0946,"annual",0,-3.2546667,37.1901615,1
144841,2000,9.8044,"annual",0,-3.2520516,37.1901615,1
144841,2001,12.2866,"annual",0,-3.2520516,37.1901615,1
144841,2002,12.1873,"annual",0,-3.2520516,37.1901615,1
144841,2003,10.3212,"annual",0,-3.2520516,37.1901615,1
144841,2004,12.8637,"annual",0,-3.2520516,37.1901615,1
144841,2005,10.9345,"annual",0,-3.2520516,37.1901615,1
144841,2006,9.8816,"annual",0,-3.2520516,37.1901615,1
144841,2007,10.8594,"annual",0,-3.2520516,37.1901615,1
144841,2008,10.4388,"annual",0,-3.2520516,37.1901615,1
144841,2009,9.8654,"annual",0,-3.2520516,37.1901615,1
144841,2010,11.7496,"annual",0,-3.2520516,37.1901615,1
144841,2011,13.0161,"annual",0,-3.2520516,37.1901615,1
144841,2012,11.4605,"annual",0,-3.2520516,37.1901615,1
144841,2013,11.6997,"annual",0,-3.2520516,37.1901615,1
144841,2014,11.5204,"annual",0,-3.2520516,37.1901615,1
144841,2015,11.5498,"annual",0,-3.2520516,37.1901615,1
144841,2016,12.7455,"annual",0,-3.2520516,37.1901615,1
144842,2000,10.0496,"annual",0,-3.2494364,37.1901615,1
144842,2001,12.1861,"annual",0,-3.2494364,37.1901615,1
144842,2002,12.508,"annual",0,-3.2494364,37.1901615,1
144842,2003,10.6689,"annual",0,-3.2494364,37.1901615,1
144842,2004,13.3526,"annual",0,-3.2494364,37.1901615,1
144842,2005,11.6687,"annual",0,-3.2494364,37.1901615,1
144842,2006,10.2985,"annual",0,-3.2494364,37.1901615,1
144842,2007,11.4484,"annual",0,-3.2494364,37.1901615,1
144842,2008,11.09,"annual",0,-3.2494364,37.1901615,1
144842,2009,10.3187,"annual",0,-3.2494364,37.1901615,1
144842,2010,12.3533,"annual",0,-3.2494364,37.1901615,1
144842,2011,13.3871,"annual",0,-3.2494364,37.1901615,1
144842,2012,11.8552,"annual",0,-3.2494364,37.1901615,1
144842,2013,12.0703,"annual",0,-3.2494364,37.1901615,1
144842,2014,11.7343,"annual",0,-3.2494364,37.1901615,1
144842,2015,11.969,"annual",0,-3.2494364,37.1901615,1
144842,2016,13.2693,"annual",0,-3.2494364,37.1901615,1
144843,2000,10.0036,"annual",0,-3.2468212,37.1901615,1
144843,2001,12.1446,"annual",0,-3.2468212,37.1901615,1
144843,2002,13.1108,"annual",0,-3.2468212,37.1901615,1
144843,2003,11.2139,"annual",0,-3.2468212,37.1901615,1
144843,2004,13.123,"annual",0,-3.2468212,37.1901615,1
144843,2005,12.3432,"annual",0,-3.2468212,37.1901615,1
144843,2006,10.5488,"annual",0,-3.2468212,37.1901615,1
144843,2007,11.0326,"annual",0,-3.2468212,37.1901615,1
144843,2008,11.505,"annual",0,-3.2468212,37.1901615,1
144843,2009,11.824,"annual",0,-3.2468212,37.1901615,1
144843,2010,12.2864,"annual",0,-3.2468212,37.1901615,1
144843,2011,11.9933,"annual",0,-3.2468212,37.1901615,1
144843,2012,11.2195,"annual",0,-3.2468212,37.1901615,1
144843,2013,12.4938,"annual",0,-3.2468212,37.1901615,1
144843,2014,12.7291,"annual",0,-3.2468212,37.1901615,1
144843,2015,12.0088,"annual",0,-3.2468212,37.1901615,1
144843,2016,13.2179,"annual",0,-3.2468212,37.1901615,1
145515,2000,8.8267,"annual",0,-3.2650373,37.1880782,1
145515,2001,8.9574,"annual",0,-3.2650373,37.1880782,1
145515,2002,11.2721,"annual",0,-3.2650373,37.1880782,1
145515,2003,9.3313,"annual",0,-3.2650373,37.1880782,1
145515,2004,11.5666,"annual",0,-3.2650373,37.1880782,1
145515,2005,8.0797,"annual",0,-3.2650373,37.1880782,1
145515,2006,9.5081,"annual",0,-3.2650373,37.1880782,1
145515,2007,10.6808,"annual",0,-3.2650373,37.1880782,1
145515,2008,9.2841,"annual",0,-3.2650373,37.1880782,1
145515,2009,8.3031,"annual",0,-3.2650373,37.1880782,1
145515,2010,9.1019,"annual",0,-3.2650373,37.1880782,1
145515,2011,10.9053,"annual",0,-3.2650373,37.1880782,1
145515,2012,9.3649,"annual",0,-3.2650373,37.1880782,1
145515,2013,8.8529,"annual",0,-3.2650373,37.1880782,1
145515,2014,8.9058,"annual",0,-3.2650373,37.1880782,1
145515,2015,10.6232,"annual",0,-3.2650373,37.1880782,1
145515,2016,11.6108,"annual",0,-3.2650373,37.1880782,1
145516,2000,9.3889,"annual",0,-3.2624222,37.1880782,1
145516,2001,11.7385,"annual",0,-3.2624222,37.1880782,1
145516,2002,12.2445,"annual",0,-3.2624222,37.1880782,1
145516,2003,9.8385,"annual",0,-3.2624222,37.1880782,1
145516,2004,12.5282,"annual",0,-3.2624222,37.1880782,1
145516,2005,10.8538,"annual",0,-3.2624222,37.1880782,1
145516,2006,10.2519,"annual",0,-3.2624222,37.1880782,1
145516,2007,11.1651,"annual",0,-3.2624222,37.1880782,1
145516,2008,10.1556,"annual",0,-3.2624222,37.1880782,1
145516,2009,9.6347,"annual",0,-3.2624222,37.1880782,1
145516,2010,10.0435,"annual",0,-3.2624222,37.1880782,1
145516,2011,11.1629,"annual",0,-3.2624222,37.1880782,1
145516,2012,10.3538,"annual",0,-3.2624222,37.1880782,1
145516,2013,10.2746,"annual",0,-3.2624222,37.1880782,1
145516,2014,10.882,"annual",0,-3.2624222,37.1880782,1
145516,2015,11.3128,"annual",0,-3.2624222,37.1880782,1
145516,2016,11.8353,"annual",0,-3.2624222,37.1880782,1
145517,2000,9.089,"annual",0,-3.2598071,37.1880782,1
145517,2001,11.5985,"annual",0,-3.2598071,37.1880782,1
145517,2002,12.0188,"annual",0,-3.2598071,37.1880782,1
145517,2003,9.6492,"annual",0,-3.2598071,37.1880782,1
145517,2004,11.8921,"annual",0,-3.2598071,37.1880782,1
145517,2005,10.3403,"annual",0,-3.2598071,37.1880782,1
145517,2006,10.1096,"annual",0,-3.2598071,37.1880782,1
145517,2007,10.6036,"annual",0,-3.2598071,37.1880782,1
145517,2008,9.5723,"annual",0,-3.2598071,37.1880782,1
145517,2009,9.2436,"annual",0,-3.2598071,37.1880782,1
145517,2010,9.8597,"annual",0,-3.2598071,37.1880782,1
145517,2011,10.8606,"annual",0,-3.2598071,37.1880782,1
145517,2012,9.9486,"annual",0,-3.2598071,37.1880782,1
145517,2013,9.6715,"annual",0,-3.2598071,37.1880782,1
145517,2014,10.8901,"annual",0,-3.2598071,37.1880782,1
145517,2015,11.0746,"annual",0,-3.2598071,37.1880782,1
145517,2016,11.516,"annual",0,-3.2598071,37.1880782,1
145518,2000,9.7283,"annual",0,-3.257192,37.1880782,1
145518,2001,10.0285,"annual",0,-3.257192,37.1880782,1
145518,2002,11.759,"annual",0,-3.257192,37.1880782,1
145518,2003,8.5826,"annual",0,-3.257192,37.1880782,1
145518,2004,12.5819,"annual",0,-3.257192,37.1880782,1
145518,2005,10.2538,"annual",0,-3.257192,37.1880782,1
145518,2006,10.0049,"annual",0,-3.257192,37.1880782,1
145518,2007,10.8141,"annual",0,-3.257192,37.1880782,1
145518,2008,10.2036,"annual",0,-3.257192,37.1880782,1
145518,2009,9.4572,"annual",0,-3.257192,37.1880782,1
145518,2010,10.9272,"annual",0,-3.257192,37.1880782,1
145518,2011,10.7497,"annual",0,-3.257192,37.1880782,1
145518,2012,9.7572,"annual",0,-3.257192,37.1880782,1
145518,2013,10.7647,"annual",0,-3.257192,37.1880782,1
145518,2014,11.3351,"annual",0,-3.257192,37.1880782,1
145518,2015,10.8126,"annual",0,-3.257192,37.1880782,1
145518,2016,11.9893,"annual",0,-3.257192,37.1880782,1
145519,2000,9.6652,"annual",0,-3.254577,37.1880782,1
145519,2001,10.1428,"annual",0,-3.254577,37.1880782,1
145519,2002,11.6381,"annual",0,-3.254577,37.1880782,1
145519,2003,8.8403,"annual",0,-3.254577,37.1880782,1
145519,2004,12.1545,"annual",0,-3.254577,37.1880782,1
145519,2005,9.8272,"annual",0,-3.254577,37.1880782,1
145519,2006,9.7858,"annual",0,-3.254577,37.1880782,1
145519,2007,10.9493,"annual",0,-3.254577,37.1880782,1
145519,2008,9.9422,"annual",0,-3.254577,37.1880782,1
145519,2009,9.5116,"annual",0,-3.254577,37.1880782,1
145519,2010,11.2684,"annual",0,-3.254577,37.1880782,1
145519,2011,11.3715,"annual",0,-3.254577,37.1880782,1
145519,2012,9.4087,"annual",0,-3.254577,37.1880782,1
145519,2013,10.6149,"annual",0,-3.254577,37.1880782,1
145519,2014,11.1065,"annual",0,-3.254577,37.1880782,1
145519,2015,10.5344,"annual",0,-3.254577,37.1880782,1
145519,2016,11.3857,"annual",0,-3.254577,37.1880782,1
145520,2000,9.0697,"annual",0,-3.2519619,37.1880782,1
145520,2001,11.5067,"annual",0,-3.2519619,37.1880782,1
145520,2002,11.1554,"annual",0,-3.2519619,37.1880782,1
145520,2003,9.9861,"annual",0,-3.2519619,37.1880782,1
145520,2004,11.8195,"annual",0,-3.2519619,37.1880782,1
145520,2005,9.8147,"annual",0,-3.2519619,37.1880782,1
145520,2006,9.3683,"annual",0,-3.2519619,37.1880782,1
145520,2007,10.333,"annual",0,-3.2519619,37.1880782,1
145520,2008,9.7633,"annual",0,-3.2519619,37.1880782,1
145520,2009,9.1093,"annual",0,-3.2519619,37.1880782,1
145520,2010,11.021,"annual",0,-3.2519619,37.1880782,1
145520,2011,12.0771,"annual",0,-3.2519619,37.1880782,1
145520,2012,10.3406,"annual",0,-3.2519619,37.1880782,1
145520,2013,10.663,"annual",0,-3.2519619,37.1880782,1
145520,2014,10.5275,"annual",0,-3.2519619,37.1880782,1
145520,2015,10.9286,"annual",0,-3.2519619,37.1880782,1
145520,2016,11.2687,"annual",0,-3.2519619,37.1880782,1
145521,2000,10.0273,"annual",0,-3.2493468,37.1880782,1
145521,2001,12.0895,"annual",0,-3.2493468,37.1880782,1
145521,2002,12.1234,"annual",0,-3.2493468,37.1880782,1
145521,2003,10.9559,"annual",0,-3.2493468,37.1880782,1
145521,2004,13.0535,"annual",0,-3.2493468,37.1880782,1
145521,2005,10.8727,"annual",0,-3.2493468,37.1880782,1
145521,2006,10.2842,"annual",0,-3.2493468,37.1880782,1
145521,2007,11.4572,"annual",0,-3.2493468,37.1880782,1
145521,2008,10.8534,"annual",0,-3.2493468,37.1880782,1
145521,2009,10.1159,"annual",0,-3.2493468,37.1880782,1
145521,2010,11.6894,"annual",0,-3.2493468,37.1880782,1
145521,2011,13.0756,"annual",0,-3.2493468,37.1880782,1
145521,2012,11.4518,"annual",0,-3.2493468,37.1880782,1
145521,2013,11.8849,"annual",0,-3.2493468,37.1880782,1
145521,2014,11.397,"annual",0,-3.2493468,37.1880782,1
145521,2015,11.7236,"annual",0,-3.2493468,37.1880782,1
145521,2016,12.5611,"annual",0,-3.2493468,37.1880782,1
145522,2000,10.6216,"annual",0,-3.2467317,37.1880782,1
145522,2001,12.5994,"annual",0,-3.2467317,37.1880782,1
145522,2002,13.5577,"annual",0,-3.2467317,37.1880782,1
145522,2003,11.9435,"annual",0,-3.2467317,37.1880782,1
145522,2004,13.4359,"annual",0,-3.2467317,37.1880782,1
145522,2005,12.4837,"annual",0,-3.2467317,37.1880782,1
145522,2006,11.135,"annual",0,-3.2467317,37.1880782,1
145522,2007,12.0859,"annual",0,-3.2467317,37.1880782,1
145522,2008,12.1928,"annual",0,-3.2467317,37.1880782,1
145522,2009,12.2423,"annual",0,-3.2467317,37.1880782,1
145522,2010,12.2699,"annual",0,-3.2467317,37.1880782,1
145522,2011,12.0608,"annual",0,-3.2467317,37.1880782,1
145522,2012,11.653,"annual",0,-3.2467317,37.1880782,1
145522,2013,13.1434,"annual",0,-3.2467317,37.1880782,1
145522,2014,13.004,"annual",0,-3.2467317,37.1880782,1
145522,2015,12.5701,"annual",0,-3.2467317,37.1880782,1
145522,2016,13.4801,"annual",0,-3.2467317,37.1880782,1
145523,2000,10.0673,"annual",0,-3.2441166,37.1880782,1
145523,2001,12.1201,"annual",0,-3.2441166,37.1880782,1
145523,2002,13.2013,"annual",0,-3.2441166,37.1880782,1
145523,2003,11.3315,"annual",0,-3.2441166,37.1880782,1
145523,2004,13.108,"annual",0,-3.2441166,37.1880782,1
145523,2005,12.2471,"annual",0,-3.2441166,37.1880782,1
145523,2006,10.5879,"annual",0,-3.2441166,37.1880782,1
145523,2007,11.2084,"annual",0,-3.2441166,37.1880782,1
145523,2008,11.2784,"annual",0,-3.2441166,37.1880782,1
145523,2009,11.6436,"annual",0,-3.2441166,37.1880782,1
145523,2010,12.1004,"annual",0,-3.2441166,37.1880782,1
145523,2011,11.5612,"annual",0,-3.2441166,37.1880782,1
145523,2012,11.049,"annual",0,-3.2441166,37.1880782,1
145523,2013,12.5684,"annual",0,-3.2441166,37.1880782,1
145523,2014,12.6936,"annual",0,-3.2441166,37.1880782,1
145523,2015,12.1981,"annual",0,-3.2441166,37.1880782,1
145523,2016,12.9575,"annual",0,-3.2441166,37.1880782,1
146192,2000,8.5554,"annual",0,-3.2701773,37.1859948,1
146192,2001,8.2771,"annual",0,-3.2701773,37.1859948,1
146192,2002,9.4053,"annual",0,-3.2701773,37.1859948,1
146192,2003,7.4215,"annual",0,-3.2701773,37.1859948,1
146192,2004,10.0129,"annual",0,-3.2701773,37.1859948,1
146192,2005,8.9362,"annual",0,-3.2701773,37.1859948,1
146192,2006,8.9491,"annual",0,-3.2701773,37.1859948,1
146192,2007,10.0605,"annual",0,-3.2701773,37.1859948,1
146192,2008,9.3079,"annual",0,-3.2701773,37.1859948,1
146192,2009,7.3501,"annual",0,-3.2701773,37.1859948,1
146192,2010,7.784,"annual",0,-3.2701773,37.1859948,1
146192,2011,8.0061,"annual",0,-3.2701773,37.1859948,1
146192,2012,8.6281,"annual",0,-3.2701773,37.1859948,1
146192,2013,7.4171,"annual",0,-3.2701773,37.1859948,1
146192,2014,6.8868,"annual",0,-3.2701773,37.1859948,1
146192,2015,8.8129,"annual",0,-3.2701773,37.1859948,1
146192,2016,8.94,"annual",0,-3.2701773,37.1859948,1
146193,2000,8.8589,"annual",0,-3.2675623,37.1859948,1
146193,2001,9.4093,"annual",0,-3.2675623,37.1859948,1
146193,2002,10.9632,"annual",0,-3.2675623,37.1859948,1
146193,2003,8.8558,"annual",0,-3.2675623,37.1859948,1
146193,2004,11.7529,"annual",0,-3.2675623,37.1859948,1
146193,2005,8.0855,"annual",0,-3.2675623,37.1859948,1
146193,2006,9.0906,"annual",0,-3.2675623,37.1859948,1
146193,2007,10.7132,"annual",0,-3.2675623,37.1859948,1
146193,2008,8.5163,"annual",0,-3.2675623,37.1859948,1
146193,2009,7.6946,"annual",0,-3.2675623,37.1859948,1
146193,2010,8.6074,"annual",0,-3.2675623,37.1859948,1
146193,2011,8.7019,"annual",0,-3.2675623,37.1859948,1
146193,2012,9.0175,"annual",0,-3.2675623,37.1859948,1
146193,2013,8.0805,"annual",0,-3.2675623,37.1859948,1
146193,2014,7.6833,"annual",0,-3.2675623,37.1859948,1
146193,2015,9.5601,"annual",0,-3.2675623,37.1859948,1
146193,2016,9.7819,"annual",0,-3.2675623,37.1859948,1
146194,2000,9.3814,"annual",0,-3.2649473,37.1859948,1
146194,2001,9.5667,"annual",0,-3.2649473,37.1859948,1
146194,2002,11.1046,"annual",0,-3.2649473,37.1859948,1
146194,2003,9.4565,"annual",0,-3.2649473,37.1859948,1
146194,2004,11.533,"annual",0,-3.2649473,37.1859948,1
146194,2005,8.3787,"annual",0,-3.2649473,37.1859948,1
146194,2006,9.2116,"annual",0,-3.2649473,37.1859948,1
146194,2007,11.1917,"annual",0,-3.2649473,37.1859948,1
146194,2008,8.4011,"annual",0,-3.2649473,37.1859948,1
146194,2009,8.1555,"annual",0,-3.2649473,37.1859948,1
146194,2010,9.3334,"annual",0,-3.2649473,37.1859948,1
146194,2011,9.814,"annual",0,-3.2649473,37.1859948,1
146194,2012,9.7089,"annual",0,-3.2649473,37.1859948,1
146194,2013,8.7753,"annual",0,-3.2649473,37.1859948,1
146194,2014,8.8063,"annual",0,-3.2649473,37.1859948,1
146194,2015,10.3496,"annual",0,-3.2649473,37.1859948,1
146194,2016,10.6208,"annual",0,-3.2649473,37.1859948,1
146195,2000,10.0312,"annual",0,-3.2623322,37.1859948,1
146195,2001,10.8313,"annual",0,-3.2623322,37.1859948,1
146195,2002,11.4988,"annual",0,-3.2623322,37.1859948,1
146195,2003,9.6113,"annual",0,-3.2623322,37.1859948,1
146195,2004,11.7421,"annual",0,-3.2623322,37.1859948,1
146195,2005,10.0969,"annual",0,-3.2623322,37.1859948,1
146195,2006,9.2886,"annual",0,-3.2623322,37.1859948,1
146195,2007,11.0086,"annual",0,-3.2623322,37.1859948,1
146195,2008,9.5792,"annual",0,-3.2623322,37.1859948,1
146195,2009,9.8466,"annual",0,-3.2623322,37.1859948,1
146195,2010,10.5143,"annual",0,-3.2623322,37.1859948,1
146195,2011,11.1212,"annual",0,-3.2623322,37.1859948,1
146195,2012,10.9124,"annual",0,-3.2623322,37.1859948,1
146195,2013,9.9234,"annual",0,-3.2623322,37.1859948,1
146195,2014,10.2614,"annual",0,-3.2623322,37.1859948,1
146195,2015,10.8037,"annual",0,-3.2623322,37.1859948,1
146195,2016,11.9377,"annual",0,-3.2623322,37.1859948,1
146196,2000,9.6583,"annual",0,-3.2597172,37.1859948,1
146196,2001,10.5581,"annual",0,-3.2597172,37.1859948,1
146196,2002,11.1662,"annual",0,-3.2597172,37.1859948,1
146196,2003,9.3529,"annual",0,-3.2597172,37.1859948,1
146196,2004,11.1536,"annual",0,-3.2597172,37.1859948,1
146196,2005,9.5258,"annual",0,-3.2597172,37.1859948,1
146196,2006,8.8751,"annual",0,-3.2597172,37.1859948,1
146196,2007,10.6578,"annual",0,-3.2597172,37.1859948,1
146196,2008,9.4729,"annual",0,-3.2597172,37.1859948,1
146196,2009,9.7144,"annual",0,-3.2597172,37.1859948,1
146196,2010,10.1035,"annual",0,-3.2597172,37.1859948,1
146196,2011,10.5748,"annual",0,-3.2597172,37.1859948,1
146196,2012,10.4836,"annual",0,-3.2597172,37.1859948,1
146196,2013,9.5789,"annual",0,-3.2597172,37.1859948,1
146196,2014,9.793,"annual",0,-3.2597172,37.1859948,1
146196,2015,10.3094,"annual",0,-3.2597172,37.1859948,1
146196,2016,11.3265,"annual",0,-3.2597172,37.1859948,1
146197,2000,9.0397,"annual",0,-3.2571022,37.1859948,1
146197,2001,9.3943,"annual",0,-3.2571022,37.1859948,1
146197,2002,11.0324,"annual",0,-3.2571022,37.1859948,1
146197,2003,8.7031,"annual",0,-3.2571022,37.1859948,1
146197,2004,11.3644,"annual",0,-3.2571022,37.1859948,1
146197,2005,8.5253,"annual",0,-3.2571022,37.1859948,1
146197,2006,8.3146,"annual",0,-3.2571022,37.1859948,1
146197,2007,10.0396,"annual",0,-3.2571022,37.1859948,1
146197,2008,9.6885,"annual",0,-3.2571022,37.1859948,1
146197,2009,9.8588,"annual",0,-3.2571022,37.1859948,1
146197,2010,9.9032,"annual",0,-3.2571022,37.1859948,1
146197,2011,9.5427,"annual",0,-3.2571022,37.1859948,1
146197,2012,9.9468,"annual",0,-3.2571022,37.1859948,1
146197,2013,9.4662,"annual",0,-3.2571022,37.1859948,1
146197,2014,9.426,"annual",0,-3.2571022,37.1859948,1
146197,2015,10.0675,"annual",0,-3.2571022,37.1859948,1
146197,2016,11.027,"annual",0,-3.2571022,37.1859948,1
146198,2000,8.4254,"annual",0,-3.2544872,37.1859948,1
146198,2001,9.15,"annual",0,-3.2544872,37.1859948,1
146198,2002,10.8844,"annual",0,-3.2544872,37.1859948,1
146198,2003,8.6369,"annual",0,-3.2544872,37.1859948,1
146198,2004,11.4301,"annual",0,-3.2544872,37.1859948,1
146198,2005,8.0174,"annual",0,-3.2544872,37.1859948,1
146198,2006,7.9096,"annual",0,-3.2544872,37.1859948,1
146198,2007,9.9325,"annual",0,-3.2544872,37.1859948,1
146198,2008,8.9036,"annual",0,-3.2544872,37.1859948,1
146198,2009,9.9479,"annual",0,-3.2544872,37.1859948,1
146198,2010,9.2222,"annual",0,-3.2544872,37.1859948,1
146198,2011,9.5578,"annual",0,-3.2544872,37.1859948,1
