"iv_malla_modi_id","year","evi","seasonF","season","long","lat","pop"
144837,2004,6.4904,"annual",0,-3.2625122,37.1901615,1
144837,2005,5.7078,"annual",0,-3.2625122,37.1901615,1
144837,2006,4.9733,"annual",0,-3.2625122,37.1901615,1
144837,2007,5.6726,"annual",0,-3.2625122,37.1901615,1
144837,2008,5.2169,"annual",0,-3.2625122,37.1901615,1
144837,2009,5.0926,"annual",0,-3.2625122,37.1901615,1
144837,2010,5.38,"annual",0,-3.2625122,37.1901615,1
144837,2011,6.0312,"annual",0,-3.2625122,37.1901615,1
144837,2012,5.438,"annual",0,-3.2625122,37.1901615,1
144837,2013,5.0218,"annual",0,-3.2625122,37.1901615,1
144837,2014,5.7287,"annual",0,-3.2625122,37.1901615,1
144837,2015,5.7809,"annual",0,-3.2625122,37.1901615,1
144837,2016,6.0631,"annual",0,-3.2625122,37.1901615,1
144838,2000,4.7423,"annual",0,-3.2598971,37.1901615,1
144838,2001,6.2318,"annual",0,-3.2598971,37.1901615,1
144838,2002,6.0425,"annual",0,-3.2598971,37.1901615,1
144838,2003,4.9992,"annual",0,-3.2598971,37.1901615,1
144838,2004,6.3727,"annual",0,-3.2598971,37.1901615,1
144838,2005,5.5295,"annual",0,-3.2598971,37.1901615,1
144838,2006,5.0007,"annual",0,-3.2598971,37.1901615,1
144838,2007,5.447,"annual",0,-3.2598971,37.1901615,1
144838,2008,5.0138,"annual",0,-3.2598971,37.1901615,1
144838,2009,4.9941,"annual",0,-3.2598971,37.1901615,1
144838,2010,5.3186,"annual",0,-3.2598971,37.1901615,1
144838,2011,5.7607,"annual",0,-3.2598971,37.1901615,1
144838,2012,5.3276,"annual",0,-3.2598971,37.1901615,1
144838,2013,5.0315,"annual",0,-3.2598971,37.1901615,1
144838,2014,5.6048,"annual",0,-3.2598971,37.1901615,1
144838,2015,5.6346,"annual",0,-3.2598971,37.1901615,1
144838,2016,6.1239,"annual",0,-3.2598971,37.1901615,1
144839,2000,4.865,"annual",0,-3.2572819,37.1901615,1
144839,2001,5.4642,"annual",0,-3.2572819,37.1901615,1
144839,2002,5.6555,"annual",0,-3.2572819,37.1901615,1
144839,2003,4.6089,"annual",0,-3.2572819,37.1901615,1
144839,2004,6.9194,"annual",0,-3.2572819,37.1901615,1
144839,2005,5.4304,"annual",0,-3.2572819,37.1901615,1
144839,2006,4.6778,"annual",0,-3.2572819,37.1901615,1
144839,2007,5.0699,"annual",0,-3.2572819,37.1901615,1
144839,2008,4.9831,"annual",0,-3.2572819,37.1901615,1
144839,2009,4.9803,"annual",0,-3.2572819,37.1901615,1
144839,2010,5.4937,"annual",0,-3.2572819,37.1901615,1
144839,2011,5.8697,"annual",0,-3.2572819,37.1901615,1
144839,2012,5.0631,"annual",0,-3.2572819,37.1901615,1
144839,2013,5.4693,"annual",0,-3.2572819,37.1901615,1
144839,2014,5.9838,"annual",0,-3.2572819,37.1901615,1
144839,2015,5.5206,"annual",0,-3.2572819,37.1901615,1
144839,2016,6.3294,"annual",0,-3.2572819,37.1901615,1
144840,2000,4.9375,"annual",0,-3.2546667,37.1901615,1
144840,2001,5.496,"annual",0,-3.2546667,37.1901615,1
144840,2002,5.927,"annual",0,-3.2546667,37.1901615,1
144840,2003,4.6057,"annual",0,-3.2546667,37.1901615,1
144840,2004,6.9819,"annual",0,-3.2546667,37.1901615,1
144840,2005,5.1366,"annual",0,-3.2546667,37.1901615,1
144840,2006,4.626,"annual",0,-3.2546667,37.1901615,1
144840,2007,4.9566,"annual",0,-3.2546667,37.1901615,1
144840,2008,5.0104,"annual",0,-3.2546667,37.1901615,1
144840,2009,4.9539,"annual",0,-3.2546667,37.1901615,1
144840,2010,5.6506,"annual",0,-3.2546667,37.1901615,1
144840,2011,5.9666,"annual",0,-3.2546667,37.1901615,1
144840,2012,5.1444,"annual",0,-3.2546667,37.1901615,1
144840,2013,5.3723,"annual",0,-3.2546667,37.1901615,1
144840,2014,5.7904,"annual",0,-3.2546667,37.1901615,1
144840,2015,5.3914,"annual",0,-3.2546667,37.1901615,1
144840,2016,6.2114,"annual",0,-3.2546667,37.1901615,1
144841,2000,4.98,"annual",0,-3.2520516,37.1901615,1
144841,2001,6.1608,"annual",0,-3.2520516,37.1901615,1
144841,2002,5.8692,"annual",0,-3.2520516,37.1901615,1
144841,2003,5.1648,"annual",0,-3.2520516,37.1901615,1
144841,2004,6.5964,"annual",0,-3.2520516,37.1901615,1
144841,2005,5.3403,"annual",0,-3.2520516,37.1901615,1
144841,2006,4.4474,"annual",0,-3.2520516,37.1901615,1
144841,2007,5.3164,"annual",0,-3.2520516,37.1901615,1
144841,2008,5.3022,"annual",0,-3.2520516,37.1901615,1
144841,2009,5.0863,"annual",0,-3.2520516,37.1901615,1
144841,2010,5.7635,"annual",0,-3.2520516,37.1901615,1
144841,2011,6.3677,"annual",0,-3.2520516,37.1901615,1
144841,2012,5.6677,"annual",0,-3.2520516,37.1901615,1
144841,2013,5.6776,"annual",0,-3.2520516,37.1901615,1
144841,2014,5.8663,"annual",0,-3.2520516,37.1901615,1
144841,2015,5.358,"annual",0,-3.2520516,37.1901615,1
144841,2016,6.1378,"annual",0,-3.2520516,37.1901615,1
144842,2000,4.9425,"annual",0,-3.2494364,37.1901615,1
144842,2001,5.9242,"annual",0,-3.2494364,37.1901615,1
144842,2002,5.6397,"annual",0,-3.2494364,37.1901615,1
144842,2003,5.2315,"annual",0,-3.2494364,37.1901615,1
144842,2004,6.5157,"annual",0,-3.2494364,37.1901615,1
144842,2005,5.5983,"annual",0,-3.2494364,37.1901615,1
144842,2006,4.5078,"annual",0,-3.2494364,37.1901615,1
144842,2007,5.4533,"annual",0,-3.2494364,37.1901615,1
144842,2008,5.4772,"annual",0,-3.2494364,37.1901615,1
144842,2009,5.1198,"annual",0,-3.2494364,37.1901615,1
144842,2010,6.0111,"annual",0,-3.2494364,37.1901615,1
144842,2011,6.4447,"annual",0,-3.2494364,37.1901615,1
144842,2012,5.6014,"annual",0,-3.2494364,37.1901615,1
144842,2013,5.5625,"annual",0,-3.2494364,37.1901615,1
144842,2014,5.6494,"annual",0,-3.2494364,37.1901615,1
144842,2015,5.3878,"annual",0,-3.2494364,37.1901615,1
144842,2016,6.141,"annual",0,-3.2494364,37.1901615,1
144843,2000,4.5165,"annual",0,-3.2468212,37.1901615,1
144843,2001,5.6476,"annual",0,-3.2468212,37.1901615,1
144843,2002,5.5419,"annual",0,-3.2468212,37.1901615,1
144843,2003,5.0415,"annual",0,-3.2468212,37.1901615,1
144843,2004,6.1978,"annual",0,-3.2468212,37.1901615,1
144843,2005,5.6153,"annual",0,-3.2468212,37.1901615,1
144843,2006,4.4435,"annual",0,-3.2468212,37.1901615,1
144843,2007,4.7815,"annual",0,-3.2468212,37.1901615,1
144843,2008,5.2673,"annual",0,-3.2468212,37.1901615,1
144843,2009,5.5959,"annual",0,-3.2468212,37.1901615,1
144843,2010,5.6105,"annual",0,-3.2468212,37.1901615,1
144843,2011,5.7138,"annual",0,-3.2468212,37.1901615,1
144843,2012,5.0519,"annual",0,-3.2468212,37.1901615,1
144843,2013,5.5568,"annual",0,-3.2468212,37.1901615,1
144843,2014,6.0234,"annual",0,-3.2468212,37.1901615,1
144843,2015,5.258,"annual",0,-3.2468212,37.1901615,1
144843,2016,5.792,"annual",0,-3.2468212,37.1901615,1
145515,2000,4.524,"annual",0,-3.2650373,37.1880782,1
145515,2001,4.5462,"annual",0,-3.2650373,37.1880782,1
145515,2002,5.7457,"annual",0,-3.2650373,37.1880782,1
145515,2003,4.8133,"annual",0,-3.2650373,37.1880782,1
145515,2004,5.8611,"annual",0,-3.2650373,37.1880782,1
145515,2005,4.1287,"annual",0,-3.2650373,37.1880782,1
145515,2006,4.6021,"annual",0,-3.2650373,37.1880782,1
145515,2007,5.3564,"annual",0,-3.2650373,37.1880782,1
145515,2008,4.7003,"annual",0,-3.2650373,37.1880782,1
145515,2009,4.3781,"annual",0,-3.2650373,37.1880782,1
145515,2010,4.7142,"annual",0,-3.2650373,37.1880782,1
145515,2011,5.8573,"annual",0,-3.2650373,37.1880782,1
145515,2012,4.9383,"annual",0,-3.2650373,37.1880782,1
145515,2013,4.6641,"annual",0,-3.2650373,37.1880782,1
145515,2014,4.7554,"annual",0,-3.2650373,37.1880782,1
145515,2015,5.3933,"annual",0,-3.2650373,37.1880782,1
145515,2016,5.7614,"annual",0,-3.2650373,37.1880782,1
145516,2000,4.7836,"annual",0,-3.2624222,37.1880782,1
145516,2001,6.0453,"annual",0,-3.2624222,37.1880782,1
145516,2002,6.2318,"annual",0,-3.2624222,37.1880782,1
145516,2003,5.2147,"annual",0,-3.2624222,37.1880782,1
145516,2004,6.5832,"annual",0,-3.2624222,37.1880782,1
145516,2005,5.6341,"annual",0,-3.2624222,37.1880782,1
145516,2006,5.0264,"annual",0,-3.2624222,37.1880782,1
145516,2007,5.7795,"annual",0,-3.2624222,37.1880782,1
145516,2008,5.312,"annual",0,-3.2624222,37.1880782,1
145516,2009,5.2832,"annual",0,-3.2624222,37.1880782,1
145516,2010,5.4071,"annual",0,-3.2624222,37.1880782,1
145516,2011,6.1035,"annual",0,-3.2624222,37.1880782,1
145516,2012,5.5746,"annual",0,-3.2624222,37.1880782,1
145516,2013,5.4293,"annual",0,-3.2624222,37.1880782,1
145516,2014,5.7254,"annual",0,-3.2624222,37.1880782,1
145516,2015,5.9559,"annual",0,-3.2624222,37.1880782,1
145516,2016,6.3964,"annual",0,-3.2624222,37.1880782,1
145517,2000,4.6799,"annual",0,-3.2598071,37.1880782,1
145517,2001,6.0338,"annual",0,-3.2598071,37.1880782,1
145517,2002,6.0327,"annual",0,-3.2598071,37.1880782,1
145517,2003,5.1121,"annual",0,-3.2598071,37.1880782,1
145517,2004,6.3424,"annual",0,-3.2598071,37.1880782,1
145517,2005,5.3337,"annual",0,-3.2598071,37.1880782,1
145517,2006,4.9156,"annual",0,-3.2598071,37.1880782,1
145517,2007,5.4667,"annual",0,-3.2598071,37.1880782,1
145517,2008,5.0569,"annual",0,-3.2598071,37.1880782,1
145517,2009,5.0459,"annual",0,-3.2598071,37.1880782,1
145517,2010,5.4239,"annual",0,-3.2598071,37.1880782,1
145517,2011,6.0543,"annual",0,-3.2598071,37.1880782,1
145517,2012,5.3398,"annual",0,-3.2598071,37.1880782,1
145517,2013,5.0563,"annual",0,-3.2598071,37.1880782,1
145517,2014,5.6415,"annual",0,-3.2598071,37.1880782,1
145517,2015,5.6978,"annual",0,-3.2598071,37.1880782,1
145517,2016,6.1767,"annual",0,-3.2598071,37.1880782,1
145518,2000,4.7591,"annual",0,-3.257192,37.1880782,1
145518,2001,4.9466,"annual",0,-3.257192,37.1880782,1
145518,2002,5.6597,"annual",0,-3.257192,37.1880782,1
145518,2003,4.4479,"annual",0,-3.257192,37.1880782,1
145518,2004,6.2759,"annual",0,-3.257192,37.1880782,1
145518,2005,5.1045,"annual",0,-3.257192,37.1880782,1
145518,2006,4.692,"annual",0,-3.257192,37.1880782,1
145518,2007,5.3728,"annual",0,-3.257192,37.1880782,1
145518,2008,5.1538,"annual",0,-3.257192,37.1880782,1
145518,2009,5.0328,"annual",0,-3.257192,37.1880782,1
145518,2010,5.6401,"annual",0,-3.257192,37.1880782,1
145518,2011,5.632,"annual",0,-3.257192,37.1880782,1
145518,2012,4.8266,"annual",0,-3.257192,37.1880782,1
145518,2013,5.2215,"annual",0,-3.257192,37.1880782,1
145518,2014,5.5998,"annual",0,-3.257192,37.1880782,1
145518,2015,5.247,"annual",0,-3.257192,37.1880782,1
145518,2016,6.0111,"annual",0,-3.257192,37.1880782,1
145519,2000,4.5839,"annual",0,-3.254577,37.1880782,1
145519,2001,4.8925,"annual",0,-3.254577,37.1880782,1
145519,2002,5.289,"annual",0,-3.254577,37.1880782,1
145519,2003,4.3837,"annual",0,-3.254577,37.1880782,1
145519,2004,5.8046,"annual",0,-3.254577,37.1880782,1
145519,2005,4.7554,"annual",0,-3.254577,37.1880782,1
145519,2006,4.4752,"annual",0,-3.254577,37.1880782,1
145519,2007,5.3521,"annual",0,-3.254577,37.1880782,1
145519,2008,5.0792,"annual",0,-3.254577,37.1880782,1
145519,2009,5.0177,"annual",0,-3.254577,37.1880782,1
145519,2010,5.532,"annual",0,-3.254577,37.1880782,1
145519,2011,5.7135,"annual",0,-3.254577,37.1880782,1
145519,2012,4.553,"annual",0,-3.254577,37.1880782,1
145519,2013,5.1097,"annual",0,-3.254577,37.1880782,1
145519,2014,5.4037,"annual",0,-3.254577,37.1880782,1
145519,2015,5.0441,"annual",0,-3.254577,37.1880782,1
145519,2016,5.6422,"annual",0,-3.254577,37.1880782,1
145520,2000,4.5196,"annual",0,-3.2519619,37.1880782,1
145520,2001,5.6681,"annual",0,-3.2519619,37.1880782,1
145520,2002,5.1053,"annual",0,-3.2519619,37.1880782,1
145520,2003,4.8134,"annual",0,-3.2519619,37.1880782,1
145520,2004,5.8249,"annual",0,-3.2519619,37.1880782,1
145520,2005,4.7339,"annual",0,-3.2519619,37.1880782,1
145520,2006,4.3838,"annual",0,-3.2519619,37.1880782,1
145520,2007,5.1444,"annual",0,-3.2519619,37.1880782,1
145520,2008,4.9028,"annual",0,-3.2519619,37.1880782,1
145520,2009,4.7583,"annual",0,-3.2519619,37.1880782,1
145520,2010,5.2878,"annual",0,-3.2519619,37.1880782,1
145520,2011,5.7759,"annual",0,-3.2519619,37.1880782,1
145520,2012,4.865,"annual",0,-3.2519619,37.1880782,1
145520,2013,5.0351,"annual",0,-3.2519619,37.1880782,1
145520,2014,5.1815,"annual",0,-3.2519619,37.1880782,1
145520,2015,5.0718,"annual",0,-3.2519619,37.1880782,1
145520,2016,5.3444,"annual",0,-3.2519619,37.1880782,1
145521,2000,4.8742,"annual",0,-3.2493468,37.1880782,1
145521,2001,5.7586,"annual",0,-3.2493468,37.1880782,1
145521,2002,5.2252,"annual",0,-3.2493468,37.1880782,1
145521,2003,5.126,"annual",0,-3.2493468,37.1880782,1
145521,2004,6.0753,"annual",0,-3.2493468,37.1880782,1
145521,2005,5.0553,"annual",0,-3.2493468,37.1880782,1
145521,2006,4.6172,"annual",0,-3.2493468,37.1880782,1
145521,2007,5.5795,"annual",0,-3.2493468,37.1880782,1
145521,2008,5.218,"annual",0,-3.2493468,37.1880782,1
145521,2009,5.0016,"annual",0,-3.2493468,37.1880782,1
145521,2010,5.3981,"annual",0,-3.2493468,37.1880782,1
145521,2011,6.0928,"annual",0,-3.2493468,37.1880782,1
145521,2012,5.2419,"annual",0,-3.2493468,37.1880782,1
145521,2013,5.2864,"annual",0,-3.2493468,37.1880782,1
145521,2014,5.4598,"annual",0,-3.2493468,37.1880782,1
145521,2015,5.1591,"annual",0,-3.2493468,37.1880782,1
145521,2016,5.6239,"annual",0,-3.2493468,37.1880782,1
145522,2000,4.8507,"annual",0,-3.2467317,37.1880782,1
145522,2001,5.778,"annual",0,-3.2467317,37.1880782,1
145522,2002,5.5711,"annual",0,-3.2467317,37.1880782,1
145522,2003,5.3351,"annual",0,-3.2467317,37.1880782,1
145522,2004,6.0923,"annual",0,-3.2467317,37.1880782,1
145522,2005,5.3116,"annual",0,-3.2467317,37.1880782,1
145522,2006,4.6511,"annual",0,-3.2467317,37.1880782,1
145522,2007,5.1241,"annual",0,-3.2467317,37.1880782,1
145522,2008,5.4986,"annual",0,-3.2467317,37.1880782,1
145522,2009,5.6133,"annual",0,-3.2467317,37.1880782,1
145522,2010,5.2952,"annual",0,-3.2467317,37.1880782,1
145522,2011,5.7405,"annual",0,-3.2467317,37.1880782,1
145522,2012,4.9963,"annual",0,-3.2467317,37.1880782,1
145522,2013,5.4898,"annual",0,-3.2467317,37.1880782,1
145522,2014,5.8493,"annual",0,-3.2467317,37.1880782,1
145522,2015,5.2776,"annual",0,-3.2467317,37.1880782,1
145522,2016,5.687,"annual",0,-3.2467317,37.1880782,1
145523,2000,4.486,"annual",0,-3.2441166,37.1880782,1
145523,2001,5.6126,"annual",0,-3.2441166,37.1880782,1
145523,2002,5.5795,"annual",0,-3.2441166,37.1880782,1
145523,2003,5.0995,"annual",0,-3.2441166,37.1880782,1
145523,2004,6.1336,"annual",0,-3.2441166,37.1880782,1
145523,2005,5.3763,"annual",0,-3.2441166,37.1880782,1
145523,2006,4.4378,"annual",0,-3.2441166,37.1880782,1
145523,2007,4.7341,"annual",0,-3.2441166,37.1880782,1
145523,2008,5.1191,"annual",0,-3.2441166,37.1880782,1
145523,2009,5.4986,"annual",0,-3.2441166,37.1880782,1
145523,2010,5.4415,"annual",0,-3.2441166,37.1880782,1
145523,2011,5.4586,"annual",0,-3.2441166,37.1880782,1
145523,2012,4.9018,"annual",0,-3.2441166,37.1880782,1
145523,2013,5.4332,"annual",0,-3.2441166,37.1880782,1
145523,2014,5.9955,"annual",0,-3.2441166,37.1880782,1
145523,2015,5.3612,"annual",0,-3.2441166,37.1880782,1
145523,2016,5.6122,"annual",0,-3.2441166,37.1880782,1
146192,2000,4.5245,"annual",0,-3.2701773,37.1859948,1
146192,2001,4.3126,"annual",0,-3.2701773,37.1859948,1
146192,2002,4.8124,"annual",0,-3.2701773,37.1859948,1
146192,2003,3.8925,"annual",0,-3.2701773,37.1859948,1
146192,2004,5.1432,"annual",0,-3.2701773,37.1859948,1
146192,2005,4.6349,"annual",0,-3.2701773,37.1859948,1
146192,2006,4.4268,"annual",0,-3.2701773,37.1859948,1
146192,2007,5.066,"annual",0,-3.2701773,37.1859948,1
146192,2008,4.8463,"annual",0,-3.2701773,37.1859948,1
146192,2009,3.9972,"annual",0,-3.2701773,37.1859948,1
146192,2010,4.0426,"annual",0,-3.2701773,37.1859948,1
146192,2011,4.2124,"annual",0,-3.2701773,37.1859948,1
146192,2012,4.3437,"annual",0,-3.2701773,37.1859948,1
146192,2013,3.7747,"annual",0,-3.2701773,37.1859948,1
146192,2014,3.5609,"annual",0,-3.2701773,37.1859948,1
146192,2015,4.4402,"annual",0,-3.2701773,37.1859948,1
146192,2016,4.644,"annual",0,-3.2701773,37.1859948,1
146193,2000,4.7595,"annual",0,-3.2675623,37.1859948,1
146193,2001,5.111,"annual",0,-3.2675623,37.1859948,1
146193,2002,5.8368,"annual",0,-3.2675623,37.1859948,1
146193,2003,4.7239,"annual",0,-3.2675623,37.1859948,1
146193,2004,6.1853,"annual",0,-3.2675623,37.1859948,1
146193,2005,4.2396,"annual",0,-3.2675623,37.1859948,1
146193,2006,4.6201,"annual",0,-3.2675623,37.1859948,1
146193,2007,5.4843,"annual",0,-3.2675623,37.1859948,1
146193,2008,4.5109,"annual",0,-3.2675623,37.1859948,1
146193,2009,4.0457,"annual",0,-3.2675623,37.1859948,1
146193,2010,4.5296,"annual",0,-3.2675623,37.1859948,1
146193,2011,4.6307,"annual",0,-3.2675623,37.1859948,1
146193,2012,4.7688,"annual",0,-3.2675623,37.1859948,1
146193,2013,4.1886,"annual",0,-3.2675623,37.1859948,1
146193,2014,3.996,"annual",0,-3.2675623,37.1859948,1
146193,2015,4.9239,"annual",0,-3.2675623,37.1859948,1
146193,2016,5.2246,"annual",0,-3.2675623,37.1859948,1
146194,2000,5.1536,"annual",0,-3.2649473,37.1859948,1
146194,2001,5.3024,"annual",0,-3.2649473,37.1859948,1
146194,2002,6.0887,"annual",0,-3.2649473,37.1859948,1
146194,2003,5.2116,"annual",0,-3.2649473,37.1859948,1
146194,2004,6.2568,"annual",0,-3.2649473,37.1859948,1
146194,2005,4.5555,"annual",0,-3.2649473,37.1859948,1
146194,2006,4.7365,"annual",0,-3.2649473,37.1859948,1
146194,2007,5.9859,"annual",0,-3.2649473,37.1859948,1
146194,2008,4.6054,"annual",0,-3.2649473,37.1859948,1
146194,2009,4.5611,"annual",0,-3.2649473,37.1859948,1
146194,2010,5.087,"annual",0,-3.2649473,37.1859948,1
146194,2011,5.5463,"annual",0,-3.2649473,37.1859948,1
146194,2012,5.4077,"annual",0,-3.2649473,37.1859948,1
146194,2013,4.8244,"annual",0,-3.2649473,37.1859948,1
146194,2014,4.979,"annual",0,-3.2649473,37.1859948,1
146194,2015,5.5869,"annual",0,-3.2649473,37.1859948,1
146194,2016,6.0201,"annual",0,-3.2649473,37.1859948,1
146195,2000,5.6339,"annual",0,-3.2623322,37.1859948,1
146195,2001,6.1061,"annual",0,-3.2623322,37.1859948,1
146195,2002,6.4656,"annual",0,-3.2623322,37.1859948,1
146195,2003,5.6037,"annual",0,-3.2623322,37.1859948,1
146195,2004,6.7386,"annual",0,-3.2623322,37.1859948,1
146195,2005,5.6079,"annual",0,-3.2623322,37.1859948,1
146195,2006,4.9802,"annual",0,-3.2623322,37.1859948,1
146195,2007,6.1013,"annual",0,-3.2623322,37.1859948,1
146195,2008,5.5727,"annual",0,-3.2623322,37.1859948,1
146195,2009,5.8257,"annual",0,-3.2623322,37.1859948,1
146195,2010,6.0152,"annual",0,-3.2623322,37.1859948,1
146195,2011,6.6326,"annual",0,-3.2623322,37.1859948,1
146195,2012,6.1272,"annual",0,-3.2623322,37.1859948,1
146195,2013,5.5995,"annual",0,-3.2623322,37.1859948,1
146195,2014,6.0271,"annual",0,-3.2623322,37.1859948,1
146195,2015,6.3013,"annual",0,-3.2623322,37.1859948,1
146195,2016,6.867,"annual",0,-3.2623322,37.1859948,1
146196,2000,5.2389,"annual",0,-3.2597172,37.1859948,1
146196,2001,5.7756,"annual",0,-3.2597172,37.1859948,1
146196,2002,5.9152,"annual",0,-3.2597172,37.1859948,1
146196,2003,5.1991,"annual",0,-3.2597172,37.1859948,1
146196,2004,6.0042,"annual",0,-3.2597172,37.1859948,1
146196,2005,4.9531,"annual",0,-3.2597172,37.1859948,1
146196,2006,4.4475,"annual",0,-3.2597172,37.1859948,1
146196,2007,5.5028,"annual",0,-3.2597172,37.1859948,1
146196,2008,5.2205,"annual",0,-3.2597172,37.1859948,1
146196,2009,5.4338,"annual",0,-3.2597172,37.1859948,1
146196,2010,5.4941,"annual",0,-3.2597172,37.1859948,1
146196,2011,5.9357,"annual",0,-3.2597172,37.1859948,1
146196,2012,5.495,"annual",0,-3.2597172,37.1859948,1
146196,2013,5.1706,"annual",0,-3.2597172,37.1859948,1
146196,2014,5.4009,"annual",0,-3.2597172,37.1859948,1
146196,2015,5.5004,"annual",0,-3.2597172,37.1859948,1
146196,2016,6.1325,"annual",0,-3.2597172,37.1859948,1
146197,2000,4.5183,"annual",0,-3.2571022,37.1859948,1
146197,2001,4.7976,"annual",0,-3.2571022,37.1859948,1
146197,2002,5.0896,"annual",0,-3.2571022,37.1859948,1
146197,2003,4.4953,"annual",0,-3.2571022,37.1859948,1
146197,2004,5.6636,"annual",0,-3.2571022,37.1859948,1
146197,2005,4.3419,"annual",0,-3.2571022,37.1859948,1
146197,2006,4.0495,"annual",0,-3.2571022,37.1859948,1
146197,2007,5.0701,"annual",0,-3.2571022,37.1859948,1
146197,2008,4.8914,"annual",0,-3.2571022,37.1859948,1
146197,2009,5.2188,"annual",0,-3.2571022,37.1859948,1
146197,2010,5.1662,"annual",0,-3.2571022,37.1859948,1
146197,2011,5.0579,"annual",0,-3.2571022,37.1859948,1
146197,2012,4.821,"annual",0,-3.2571022,37.1859948,1
146197,2013,4.8251,"annual",0,-3.2571022,37.1859948,1
146197,2014,4.9341,"annual",0,-3.2571022,37.1859948,1
146197,2015,4.9603,"annual",0,-3.2571022,37.1859948,1
146197,2016,5.3764,"annual",0,-3.2571022,37.1859948,1
146198,2000,4.4446,"annual",0,-3.2544872,37.1859948,1
146198,2001,4.831,"annual",0,-3.2544872,37.1859948,1
146198,2002,5.4849,"annual",0,-3.2544872,37.1859948,1
146198,2003,4.548,"annual",0,-3.2544872,37.1859948,1
146198,2004,5.9556,"annual",0,-3.2544872,37.1859948,1
146198,2005,4.1765,"annual",0,-3.2544872,37.1859948,1
146198,2006,4.0545,"annual",0,-3.2544872,37.1859948,1
146198,2007,5.2548,"annual",0,-3.2544872,37.1859948,1
146198,2008,4.7949,"annual",0,-3.2544872,37.1859948,1
146198,2009,5.4163,"annual",0,-3.2544872,37.1859948,1
146198,2010,4.9638,"annual",0,-3.2544872,37.1859948,1
146198,2011,5.0806,"annual",0,-3.2544872,37.1859948,1
